10
10
0.5	 0.16164646370629043	 0.13817928753004372	 0.8262556924069036	 0.5332901602346091	 0.12171603203793113	 0.2691054804134968	 0.7527757193257323	 0.8317078885226115	 0.05381721192757982
0.8383535362937096	 0.5	 0.5518365177606408	 0.6046238647433382	 0.9416740841761274	 0.19569113601947252	 0.16094794647477018	 0.7586750251942347	 0.6682092547999099	 0.6410640369343192
0.8618207124699563	 0.4481634822393592	 0.5	 0.8208924345148744	 0.7231823071750969	 0.38237020273345357	 0.5230362527943414	 0.22512668711878459	 0.29877786842318654	 0.7764064771178711
0.17374430759309645	 0.3953761352566618	 0.17910756548512563	 0.5	 0.6937794474408586	 0.11692925714440339	 0.14522140207222023	 0.9357743851595465	 0.8290396299270226	 0.477251959238181
0.46670983976539093	 0.05832591582387259	 0.2768176928249031	 0.3062205525591414	 0.5	 0.5930378134269522	 0.041026909405733725	 0.15254456246242332	 0.7581121555763735	 0.8214124886342702
0.8782839679620689	 0.8043088639805275	 0.6176297972665464	 0.8830707428555966	 0.40696218657304783	 0.5	 0.14638779095037446	 0.5232662630452266	 0.1244469478024629	 0.5871893467887931
0.7308945195865032	 0.8390520535252298	 0.4769637472056586	 0.8547785979277798	 0.9589730905942663	 0.8536122090496255	 0.5	 0.6468564526278193	 0.4575903033670795	 0.22301464150909756
0.24722428067426772	 0.2413249748057653	 0.7748733128812154	 0.06422561484045353	 0.8474554375375767	 0.4767337369547734	 0.3531435473721807	 0.5	 0.5345430208495228	 0.2419797952183118
0.16829211147738854	 0.3317907452000901	 0.7012221315768135	 0.17096037007297737	 0.24188784442362654	 0.8755530521975371	 0.5424096966329205	 0.46545697915047723	 0.5	 0.768795754093888
0.9461827880724202	 0.35893596306568076	 0.22359352288212886	 0.522748040761819	 0.1785875113657298	 0.4128106532112069	 0.7769853584909024	 0.7580202047816882	 0.231204245906112	 0.5

0.5	 0.4772385172131762	 0.2998421963059277	 0.9581515072854703	 0.04953120745325845	 0.292384313800755	 0.7484716683524024	 0.8517741114264975	 0.23594030423927737	 0.6357951198581917
0.5227614827868238	 0.5	 0.45299526817754865	 0.7340231040489236	 0.12720826283167996	 0.9009902325807773	 0.9464408670956685	 0.15243570898063552	 0.22106528937760184	 0.2849576522770444
0.7001578036940723	 0.5470047318224514	 0.5	 0.37911150105502167	 0.8628141376039372	 0.8831344496391048	 0.30786511815878104	 0.9857090927308958	 0.6512726824581957	 0.5400708963901043
0.04184849271452973	 0.26597689595107643	 0.6208884989449783	 0.5	 0.4665953124926293	 0.19434657032458713	 0.7894530866482016	 0.2660088061656807	 0.05326391888160187	 0.41471094268975606
0.9504687925467415	 0.87279173716832	 0.13718586239606279	 0.5334046875073707	 0.5	 0.4260392389396045	 0.6067068166157303	 0.44038683901147324	 0.4459588165321118	 0.5663351537948794
0.707615686199245	 0.09900976741922274	 0.11686555036089519	 0.8056534296754129	 0.5739607610603955	 0.5	 0.5922282783591151	 0.8111203459429701	 0.004497666294374314	 0.5465527589890458
0.2515283316475976	 0.05355913290433145	 0.692134881841219	 0.21054691335179843	 0.39329318338426966	 0.40777172164088493	 0.5	 0.15168760700137807	 0.3960063687407561	 0.08762533281284945
0.1482258885735025	 0.8475642910193645	 0.014290907269104203	 0.7339911938343193	 0.5596131609885268	 0.1888796540570299	 0.8483123929986219	 0.5	 0.07058939313436041	 0.5625398127755242
0.7640596957607226	 0.7789347106223982	 0.3487273175418043	 0.9467360811183981	 0.5540411834678882	 0.9955023337056257	 0.6039936312592439	 0.9294106068656396	 0.5	 0.7669125555557532
0.3642048801418083	 0.7150423477229556	 0.4599291036098957	 0.5852890573102439	 0.4336648462051206	 0.45344724101095424	 0.9123746671871505	 0.43746018722447577	 0.23308744444424678	 0.5

0.5	 0.7593558031642412	 0.9976033699300615	 0.5018249168192174	 0.9540715940425186	 0.37649652856276616	 0.5116050851155282	 0.03187503349329546	 0.3076179750063359	 0.7327244172794631
0.24064419683575877	 0.5	 0.3077812930278081	 0.11446154014802679	 0.11368524220648402	 0.31177733123950446	 0.6819127210423325	 0.3424411921855385	 0.6995483234292587	 0.23515713818610195
0.00239663006993851	 0.6922187069721919	 0.5	 0.9518791503565521	 0.19265188637745723	 0.1767089095504082	 0.9226091684486386	 0.3225923106408355	 0.25997411737852016	 0.9023179081503323
0.49817508318078263	 0.8855384598519732	 0.04812084964344787	 0.5	 0.9705131706219925	 0.4856635186048329	 0.558928812921694	 0.9249814586388537	 0.412523313051384	 0.9123324859344569
0.04592840595748138	 0.886314757793516	 0.8073481136225428	 0.029486829378007506	 0.5	 0.3662307896680662	 0.07709052023178176	 0.9652706743449484	 0.3382226707731988	 0.28181845160188534
0.6235034714372338	 0.6882226687604955	 0.8232910904495918	 0.5143364813951671	 0.6337692103319338	 0.5	 0.30647785244318004	 0.08166872708299056	 0.5097785894784452	 0.6712321150861713
0.48839491488447184	 0.31808727895766753	 0.0773908315513614	 0.44107118707830595	 0.9229094797682182	 0.69352214755682	 0.5	 0.3021203276063513	 0.6353383837901347	 0.8647781251047134
0.9681249665067045	 0.6575588078144615	 0.6774076893591645	 0.07501854136114627	 0.0347293256550516	 0.9183312729170094	 0.6978796723936487	 0.5	 0.4188147143668801	 0.46176894631304777
0.6923820249936641	 0.30045167657074134	 0.7400258826214798	 0.587476686948616	 0.6617773292268012	 0.49022141052155477	 0.36466161620986526	 0.5811852856331199	 0.5	 0.841896388851562
0.26727558272053686	 0.764842861813898	 0.0976820918496677	 0.08766751406554307	 0.7181815483981147	 0.3287678849138287	 0.1352218748952866	 0.5382310536869522	 0.15810361114843796	 0.5

0.5	 0.08976308091970453	 0.20336769937527177	 0.9396241758654856	 0.3787400134727327	 0.6859783671650425	 0.07504854850565679	 0.5487493918599307	 0.19350845108507642	 0.762343980502963
0.9102369190802955	 0.5	 0.009509583194788007	 0.03232446609220718	 0.6722459523146338	 0.06188274541445671	 0.6932044838793535	 0.1066507050025256	 0.4204412728693677	 0.8721758769404204
0.7966323006247282	 0.990490416805212	 0.5	 0.683916978767063	 0.0026134734116111114	 0.5019242825483162	 0.5985980684994123	 0.5193907283487527	 0.901739217235918	 0.9682745741970853
0.060375824134514366	 0.9676755339077928	 0.31608302123293697	 0.5	 0.575746756309757	 0.6142100866308309	 0.06096264044919608	 0.8009469904341647	 0.769318304626733	 0.1970375482982718
0.6212599865272673	 0.3277540476853662	 0.9973865265883889	 0.424253243690243	 0.5	 0.48782904310000075	 0.7628484768611746	 0.1661906903985838	 0.3186338297248382	 0.2514892653176165
