10
20
0.5	 0.23412243652767373	 0.8671870120491807	 0.28550720660978157	 0.0803204249532522	 0.8702015461456147	 0.3936036839087146	 0.7348403585884268	 0.026068794957667896	 0.2155907019441774	 0.2314864148753435	 0.7241332119143014	 0.8742498107972748	 0.21065700065443327	 0.21541908125140752	 0.9232018465808667	 0.4322102817234871	 0.5157315831620198	 0.9759278155282248	 0.8268133567411835
0.7658775634723263	 0.5	 0.06229259803938625	 0.21158612117229003	 0.14700561467610684	 0.7448414437353255	 0.8840284851890651	 0.5836392547187111	 0.7134042302008551	 0.2732007689011414	 0.2515528643548308	 0.36724234960097324	 0.13505370724360866	 0.8089448750416175	 0.92728859727975	 0.5550277454183924	 0.36741385145706607	 0.724670761968117	 0.30752353884463657	 0.49718466014318785
0.1328129879508193	 0.9377074019606138	 0.5	 0.534258273004515	 0.2753806180083994	 0.6463214680169636	 0.5616610565869867	 0.8033363144736446	 0.1752090770637409	 0.47127887611353947	 0.06367280795493002	 0.9655540344023615	 0.05193237679628626	 0.28796014166984796	 0.5225337385015962	 0.3247600168860515	 0.6639334758899946	 0.229413121493797	 0.5587035876595595	 0.767917852188558
0.7144927933902184	 0.78841387882771	 0.465741726995485	 0.5	 0.8473050238933174	 0.5229887520429654	 0.9050832528177888	 0.3043920161047494	 0.6500297827970406	 0.5187572945446091	 0.07396959532263148	 0.9382690273347062	 0.005686137162504323	 0.5521349608343555	 0.19471531843325673	 0.4690817634735759	 0.6008838946309902	 0.09790496369971269	 0.4170214249677121	 0.7039991640019171
0.9196795750467478	 0.8529943853238932	 0.7246193819916006	 0.1526949761066826	 0.5	 0.29864365449107877	 0.5136367392933568	 0.06092348665510361	 0.6084898489599152	 0.594190595378258	 0.16757824628887252	 0.3869149347932722	 0.12266259030559956	 0.10014136408923957	 0.8994155786327455	 0.458284195263304	 0.7269328443847495	 0.9848209104181062	 0.5718656146109905	 0.07262446201681894
0.12979845385438527	 0.25515855626467454	 0.35367853198303645	 0.47701124795703465	 0.7013563455089212	 0.5	 0.35335868006618065	 0.620453281659239	 0.9368865196426662	 0.15060856968933645	 0.907935977675892	 0.4372288895540928	 0.16236230270030272	 0.2875034948464884	 0.4943373181533879	 0.1247581779971908	 0.14343694539988006	 0.3965322432542764	 0.41102428656822443	 0.8741792630633856
0.6063963160912854	 0.11597151481093493	 0.43833894341301327	 0.09491674718221121	 0.48636326070664315	 0.6466413199338193	 0.5	 0.15724497641977087	 0.5030738816719368	 0.13135881536165483	 0.31219562862340666	 0.5106047584877969	 0.7848243529266379	 0.7702838575743722	 0.14257695679220128	 0.5773116030841702	 0.8954250040183663	 0.9913393440609224	 0.2811645286286778	 0.02498786426907995
0.2651596414115732	 0.41636074528128886	 0.19666368552635538	 0.6956079838952506	 0.9390765133448964	 0.37954671834076104	 0.8427550235802291	 0.5	 0.4576970197971557	 0.9142245511582793	 0.44718020110897616	 0.09101793737782049	 0.3675039710037802	 0.3458134911330427	 0.7566458541142389	 0.48291555927454755	 0.21039673150111804	 0.5764749770195096	 0.8529780036766896	 0.8505419844525555
0.9739312050423321	 0.2865957697991449	 0.8247909229362591	 0.3499702172029594	 0.3915101510400848	 0.06311348035733377	 0.4969261183280632	 0.5423029802028443	 0.5	 0.6605782394915622	 0.058744634359608416	 0.5053302185320637	 0.8059135599856427	 0.20535842169537777	 0.5168412619817687	 0.4070133855798215	 0.1509072534738497	 0.9181517847337017	 0.42321502934405664	 0.11433222137006327
0.7844092980558226	 0.7267992310988586	 0.5287211238864605	 0.48124270545539094	 0.405809404621742	 0.8493914303106636	 0.8686411846383452	 0.08577544884172073	 0.33942176050843775	 0.5	 0.31399366595496925	 0.289204103404911	 0.32226106729746584	 0.6804338287701973	 0.9941966467884374	 0.3156162033450154	 0.18152632058445284	 0.5592721896429008	 0.6637994721671987	 0.15086672468617823
0.7685135851246565	 0.7484471356451692	 0.93632719204507	 0.9260304046773685	 0.8324217537111275	 0.09206402232410804	 0.6878043713765933	 0.5528197988910238	 0.9412553656403916	 0.6860063340450308	 0.5	 0.8071836602543336	 0.7815499394864314	 0.890887701123794	 0.618917836150785	 0.3732420881083198	 0.2375070488626756	 0.4086390426284606	 0.8091209320588032	 0.2829075043465046
0.27586678808569864	 0.6327576503990268	 0.03444596559763846	 0.061730972665293815	 0.6130850652067278	 0.5627711104459072	 0.48939524151220315	 0.9089820626221795	 0.4946697814679363	 0.710795896595089	 0.19281633974566637	 0.5	 0.1406835744455457	 0.48034082482713747	 0.7855223896057104	 0.9057034338585611	 0.39229121452283044	 0.38743639967077403	 0.1678017603301153	 0.21540679129425144
