6
5
0.5	 0.08627057936534344	 0.8141668888068381	 0.06359211146720367	 0.757722093946352
0.9137294206346566	 0.5	 0.3654468198575257	 0.41591051069672647	 0.005060369174179957
0.18583311119316193	 0.6345531801424743	 0.5	 0.3545796395614079	 0.382562061382527
0.9364078885327963	 0.5840894893032735	 0.6454203604385921	 0.5	 0.1249616539155004
0.24227790605364796	 0.99493963082582	 0.617437938617473	 0.8750383460844996	 0.5

0.5	 0.9938556111234446	 0.635598363577628	 0.8965753670210211	 0.7357938942459918
0.00614438887655544	 0.5	 0.8151775916719788	 0.7714510195254618	 0.6735508858968025
0.364401636422372	 0.18482240832802121	 0.5	 0.06282174836689314	 0.013131825235735417
0.10342463297897886	 0.2285489804745382	 0.9371782516331069	 0.5	 0.5183219970147632
0.26420610575400816	 0.32644911410319755	 0.9868681747642646	 0.4816780029852368	 0.5

0.5	 0.3978876538678019	 0.08740855360488364	 0.15099495333209312	 0.3368000340162609
0.6021123461321981	 0.5	 0.8450085520278411	 0.3566632945273336	 0.7177425694522026
0.9125914463951164	 0.1549914479721589	 0.5	 0.9331087153395704	 0.6381191856862983
0.8490050466679069	 0.6433367054726664	 0.0668912846604296	 0.5	 0.7865128854887286
0.6631999659837391	 0.2822574305477974	 0.36188081431370167	 0.21348711451127145	 0.5

0.5	 0.8137185489928036	 0.4375526405217791	 0.5388791450759287	 0.18155596048233658
0.1862814510071964	 0.5	 0.9095621041236231	 0.02375501184198303	 0.6002665236870391
0.5624473594782209	 0.09043789587637685	 0.5	 0.45064159904657686	 0.3583810964594837
0.4611208549240713	 0.976244988158017	 0.5493584009534231	 0.5	 0.6179456872187343
0.8184440395176634	 0.39973347631296086	 0.6416189035405163	 0.38205431278126567	 0.5

0.5	 0.4306829615787179	 0.3182369707274584	 0.300214925325596	 0.15298601060637873
0.5693170384212821	 0.5	 0.4234183689549643	 0.37557268177142367	 0.8298860722035879
0.6817630292725416	 0.5765816310450357	 0.5	 0.2678130974430627	 0.9047131534430397
0.699785074674404	 0.6244273182285763	 0.7321869025569373	 0.5	 0.003997519554841844
0.8470139893936213	 0.1701139277964121	 0.09528684655696029	 0.9960024804451582	 0.5

0.5	 0.760865167695371	 0.37893732739078667	 0.14818459593808564	 0.8476592438468219
0.23913483230462895	 0.5	 0.32276414740838266	 0.961271153296884	 0.14206331525396643
0.6210626726092133	 0.6772358525916173	 0.5	 0.506283140651837	 0.574543901718213
0.8518154040619144	 0.03872884670311605	 0.493716859348163	 0.5	 0.971637256806415
0.1523407561531781	 0.8579366847460336	 0.425456098281787	 0.028362743193585005	 0.5

