6
15
0.5	 0.8807006184059173	 0.6671215780436675	 0.7821469924161395	 0.9083902473969738	 0.33093971009538514	 0.7333865751665714	 0.8321102881336488	 0.4568583674265515	 0.17919526084504	 0.9626957406148253	 0.3340309076541077	 0.5193842277492051	 0.5309229659003676	 0.1480127431323014
0.11929938159408271	 0.5	 0.8829524835796992	 0.27674420471249483	 0.7550723278297085	 0.9867358881926857	 0.19486189604950832	 0.5103052588900969	 0.9408144769808245	 0.9477128994409243	 0.8889369302858234	 0.9799426432228289	 0.2359694247496058	 0.867588972261692	 0.9420362722471949
0.33287842195633255	 0.11704751642030076	 0.5	 0.3273264316434097	 0.2929937520268644	 0.19497488330745893	 0.5847494138717465	 0.7360524677084462	 0.7056151225492467	 0.3097124918091214	 0.3311751711138915	 0.9795078726367166	 0.7576784404055712	 0.8845528890306122	 0.03870035820852258
0.2178530075838605	 0.7232557952875052	 0.6726735683565903	 0.5	 0.4180247624512954	 0.025492760280669047	 0.8278519881463658	 0.3794002697928861	 0.9687904653128027	 0.37594677632275586	 0.9484275460648605	 0.8712850501713696	 0.0651461270425332	 0.684885680060002	 0.1175102030717945
0.09160975260302617	 0.24492767217029154	 0.7070062479731356	 0.5819752375487046	 0.5	 0.665467631977307	 0.14631999301141485	 0.16371955864802057	 0.36776065044238093	 0.6144297941756082	 0.2743054424033442	 0.5269600385481741	 0.06561389594951128	 0.7569154357486672	 0.06150815883770566
0.6690602899046149	 0.01326411180731435	 0.8050251166925411	 0.974507239719331	 0.33453236802269304	 0.5	 0.3593578347377894	 0.020750612037019556	 0.24658058671948058	 0.21095068088032065	 0.9485414471094457	 0.15528470643380177	 0.9243824080350997	 0.6202367023404253	 0.5375325795255377
0.26661342483342865	 0.8051381039504917	 0.4152505861282535	 0.17214801185363415	 0.8536800069885851	 0.6406421652622106	 0.5	 0.1452952819342156	 0.1887900853190556	 0.1811417960365861	 0.42124171142790023	 0.268620274480423	 0.5532526003760999	 0.11861071753891683	 0.5620225903679339
0.16788971186635115	 0.4896947411099031	 0.26394753229155377	 0.6205997302071139	 0.8362804413519794	 0.9792493879629804	 0.8547047180657844	 0.5	 0.5453679487275883	 0.2969595589165417	 0.9561061934211351	 0.43159194508732	 0.1413917883076926	 0.9127833215976149	 0.9686676828946147
0.5431416325734485	 0.05918552301917546	 0.29438487745075326	 0.031209534687197338	 0.6322393495576191	 0.7534194132805194	 0.8112099146809444	 0.4546320512724117	 0.5	 0.6000968069597411	 0.9200130264450749	 0.6353916463012776	 0.29070278068467215	 0.1878382608393554	 0.9735644327188504
0.82080473915496	 0.052287100559075705	 0.6902875081908786	 0.6240532236772441	 0.38557020582439183	 0.7890493191196793	 0.8188582039634139	 0.7030404410834583	 0.3999031930402589	 0.5	 0.1928720930522977	 0.682448196007389	 0.671137507774191	 0.943867766817707	 0.06681072138343469
0.037304259385174676	 0.11106306971417657	 0.6688248288861085	 0.05157245393513954	 0.7256945575966558	 0.05145855289055434	 0.5787582885720998	 0.04389380657886488	 0.07998697355492512	 0.8071279069477023	 0.5	 0.32720097166455	 0.6910562768125105	 0.9495467221841357	 0.9686191961596042
0.6659690923458923	 0.02005735677717113	 0.02049212736328343	 0.1287149498286304	 0.4730399614518259	 0.8447152935661982	 0.731379725519577	 0.56840805491268	 0.36460835369872235	 0.31755180399261096	 0.67279902833545	 0.5	 0.9308348863795353	 0.45216019746090486	 0.9781158107887602
0.4806157722507949	 0.7640305752503942	 0.2423215595944288	 0.9348538729574668	 0.9343861040504887	 0.07561759196490025	 0.4467473996239001	 0.8586082116923074	 0.7092972193153279	 0.328862492225809	 0.3089437231874895	 0.06916511362046474	 0.5	 0.9440064310893752	 0.8257809929843788
0.4690770340996324	 0.13241102773830804	 0.11544711096938776	 0.31511431993999806	 0.24308456425133285	 0.37976329765957473	 0.8813892824610832	 0.08721667840238512	 0.8121617391606446	 0.05613223318229299	 0.050453277815864284	 0.5478398025390951	 0.05599356891062479	 0.5	 0.018240738244402088
0.8519872568676986	 0.057963727752805116	 0.9612996417914774	 0.8824897969282055	 0.9384918411622943	 0.4624674204744623	 0.4379774096320661	 0.03133231710538531	 0.026435567281149597	 0.9331892786165653	 0.031380803840395766	 0.021884189211239802	 0.1742190070156212	 0.9817592617555979	 0.5

0.5	 0.5821465372243848	 0.9132159344277324	 0.84590408600717	 0.44988811759478997	 0.357201301507298	 0.11626184980527554	 0.9432126479270827	 0.46929400665892085	 0.6358350638663484	 0.3662701942428761	 0.8775077992873799	 0.8247408431647266	 0.9600137396146973	 0.871158393659792
0.4178534627756152	 0.5	 0.195197758771402	 0.5424898705191994	 0.10902252029278936	 0.17569473666676416	 0.6403880408410294	 0.9866305216500589	 0.00839650209956222	 0.14896702334226553	 0.9465982397272283	 0.47196932941685243	 0.2661867829536212	 0.8210879014485913	 0.8437203592593638
